,link,path,content
15,https://www.geminisolutions.com/blogs/mou-signed-with-iit-ropar,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\15_mou-signed-with-iit-ropar.html,"Blogs > Infrastructure > MoU Signed with IIT RoparMoU Signed with IIT RoparFeb 17 2023 |7 min readGemini Solutions has signed a Memorandum of Understanding (MoU) with the Indian Institute of Technology (IIT) Ropar to facilitate student development in various areas. The signing of the MoU is expected to foster a mutually beneficial partnership between the two organizations.
Through the agreement, Gemini Solutions will work towards enhancing the training and placement opportunities for students at IIT Ropar. Additionally, the company will support technological upgradation and introduce new innovations to the institute. Gemini Solutions also plans to collaborate with the institute on campus connect programs, which will provide students with hands-on industry exposure and valuable networking opportunities.
As a company that is committed to building and empowering a diverse and talented workforce, Gemini Solutions is excited to collaborate with IIT Ropar. The company has a rich history of developing cutting-edge solutions for clients in various domains, including finance, healthcare, and telecommunications. With this partnership, Gemini Solutions aims to leverage its expertise and resources to help shape the future of technology.
The MoU between Gemini Solutions and IIT Ropar is a significant step towards the development of a strong industry-academia partnership. This collaboration is expected to provide a unique opportunity for students to gain valuable industry exposure and learn from experienced professionals.
The partnership will also allow Gemini Solutions to leverage the institute's research and development capabilities, and develop innovative solutions that cater to the needs of the industry. With this collaboration, Gemini Solutions aims to build a pipeline of skilled talent and create a platform for nurturing the future leaders in the technology industry.
Overall, the signing of the MoU between Gemini Solutions and IIT Ropar is a significant milestone that marks the beginning of a strong and fruitful partnership. The two organizations look forward to working together to foster the development of students and contribute to the growth of the technology industry.Explore by tagsTechnologyInfrastructureOur Trending BlogsThere are no more Trending BlogsSHAREBlogs you may likeThere are no more Blogs for this Category"
16,https://www.geminisolutions.com/blogs/communication-reloaded,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\16_communication-reloaded.html,"Blogs >  > Communication ReloadedCommunication ReloadedFeb 15 2023 |7 min readCommunication Reloaded, an event organized by Learning & Development team, has successfully concluded with the declaration of winners for its two exciting phases - Grammarthon and Ad Mad & Brand-It. The event was a great platform for employees to showcase their communication skills and engage with each other through various challenges and activities.
The first phase of the event, Grammarthon, received an impressive participation of 515 colleagues. It was an event aimed at testing participants' grammar skills and knowledge. The winners of the event were Palak Jain, Piyush Kumar, and Ashish Dixit, who were able to demonstrate their excellent grammar skills and knowledge.
The second phase of the event, Ad Mad & Brand-It, was centered around the participants identifying different ad campaigns after watching a 10-20 seconds video and also identifying the firm behind it, as well as the meaning and impact of the campaign. This phase had a total of 500 participants who actively participated and showcased their creativity and knowledge. The winners of the Ad Mad & Brand-It phase were Deepak Sukhija, Niharika Srivastava, and Shubham Bhardwaj. These participants stood out from the rest by demonstrating their ability to analyze ad campaigns and understand the impact of branding.
The event was a great success, and participants had a lot of fun participating in the different activities. The winners of the event were excited and proud of their achievements. Speaking about their experience, Niharika Srivastava, one of the winners of the Ad Mad & Brand-It phase, said, ""Participating in the Ad Mad & Brand-It phase of Communication Reloaded was an incredible experience. I enjoyed analyzing different ad campaigns and understanding their impact on the target audience. Winning the event was a proud moment, and it has inspired me to improve my communication skills further.""
Overall, Communication Reloaded was a great initiative taken by the L&D team to provide a platform for colleagues to enhance their communication skills. It was an engaging event that helped participants to learn and grow together. The event was a success and has set the tone for many such initiatives in the future.Explore by tagsTechnologyInfrastructureOur Trending BlogsThere are no more Trending BlogsSHAREBlogs you may likeThere are no more Blogs for this Category"
17,https://www.geminisolutions.com/services/Infrastructure-services,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\17_Infrastructure-services.html,"Technical InfrastructureFrom cloud infrastructure management to helpdesk services, our Technical Infrastructure Services offer end-to-end solutions that cater to your business needs. Our team of experts specializes in network optimization, database management, and hardware design. With our advanced technologies and comprehensive approach, we ensure that your business is equipped with the best-in-class technical infrastructure for improved efficiency and productivity.99.99% App and Service Availability Cost Effective24/7 Support Emergency RecoveryView Our WorkOur work page contains detailed case studies on all the key projects we have done so far. Have a look!View Case Studies Solutions We OfferCloud Infrastructure ManagementOur Cloud Infrastructure Management services provide businesses with complete control over their cloud infrastructure, ensuring optimal performance and maximum security.Network ServicesWe specialize in Network Services, offering businesses with customized solutions that cater to their unique network requirements, including network design, implementation, and management.Database PlatformsOur Database Platforms services offer businesses with scalable and efficient database solutions, including database design, implementation, and management.Hardware PlatformsWe provide businesses with customized hardware solutions that cater to their unique needs, including hardware design, implementation, and management.Helpdesk ServicesOur Helpdesk Services offer businesses with quick and efficient support for their technical infrastructure, including hardware, software, and network troubleshooting and maintenance.Technologies StackRobust and Scalable Infrastructure Powered by Advanced TechnologiesAt Gemini Solutions, we leverage the latest and most advanced technologies to deliver robust and scalable technical infrastructure services to our clients. Our technology stack includes industry-leading platforms such as Amazon Web Services (AWS), Microsoft Azure, and Google Cloud Platform (GCP), among others. We specialize in network design, implementation, and management, as well as database design, development, and management, using technologies such as Cisco, Juniper, Oracle, and SQL Server, among others. Our technical infrastructure services technology stack helps us to provide innovative and agile solutions to our clients, making us a preferred choice for technical infrastructure services.Contact UsGet all your questions answered by our team of experts.Connect With Our Experts!Featured InsightsPortfolio Optimization AutomationReduce the cost and provide more capabilities and transparency for outsourcing portfolio optimization.Recovery and Stabilization of Business-Critical Applications Client required support for monitoring and automation of applications developed by in-house.Pricing Portal ApplicationTo get rid of latency/slowness issue in the pricing portal application. Besides slowness issue, business users also had several high priority workflows/tasks that required automation"
18,https://www.geminisolutions.com/teams,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\18_teams.html,
19,https://www.geminisolutions.com/case-studies?category=Technology,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\19_case-studiescategoryTechnology.html,"Our Case StudiesTake a dive into how our solutions helped businesses thrive!AllTechnologyInfrastructureManagementMarch 3, 2023FeaturedTrendingRecovery and Stabilization of Business-Critical Applications  Client required support for monitoring and automation of applications developed by in-house Development teams to reduce the manual effort involved in ...TechnologyMarch 3, 2023FeaturedSetting Up AWS Serverless Lambda Infrastructure Along with Implementing Release Processes (CICD Pipelines) TechnologyMarch 3, 2023FeaturedThe Client's Major Focus is on Facilitating & Providing Device Financing in Emerging Markets- Design a secure, robust & highly scalable infrastructure
- Highly available database setup (migration of the database from the internal cluster)
- M...TechnologyMarch 3, 2023FeaturedAn Overview of DBTThere is so much data generated in the last decade than all the years before it combined. According to a forbes article in 2018,
“Over the last two y...TechnologyJune 1, 2022FeaturedConverting Legacy to Metadata Driven FrameworkThe objective is to move to high end operating system that improves ease of operations as well as data quality implementation.
ManagementMay 25, 2022FeaturedEnd to End Portfolio Management Support Services for Large Asset Management FirmEstablishment of continuous (24x7x365) monitoring, debugging, maintenance and development support for complex processes responsible for end-to-end Ana..."
20,https://www.geminisolutions.com/,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\20_.html,"Transforming business with technologyOur services power some of the biggest BFSI institutions and MNCs to success.Experience our immersive work-cultureWe offer you the opportunity to explore your interests, passions and talents!We have featured on the Inc. 5000 America's Fastest Growing Private Companies list for 5 times in a row from 2017-2021.Celebrating a significant milestone ISACA has appraised Gemini’s Software Development Division at CMMI Maturity Level 3.CareersWe believe in fostering an environment that empowers our colleagues and enables them to learn and grow throughout their careers. Come evolve with us!View OpeningsSolutions We OfferWe strive to provide customizable, affordable and high-quality products & services to our patrons with the help of our creative & skilled teams which demonstrate an inherent agility towards projects.Learn With Us at GemUWe recognize education as a key factor in business success and individual fulfillment. Gem University, our in-house learning platform provides opportunities for our colleagues to sharpen their skills and master competencies.Explore MoreTechnologiesDriving transformation with cutting-edge technologies.Front-End Core DevelopmentDatabasesCloudBI & AnalyticsMobilityFeatured InsightsConverting Legacy to Metadata Driven FrameworkThe feeds were used by thousands of analytical jobs to calculate risk measures. Performance, Stability and Scalability were the main focus areas. The objective is to move to high end operating system that improves ease of operations as well as data quality implementation.Recovery and Stabilization of Business-Critical Applications Client required support for monitoring and automation of applications developed by in-house.Portfolio Optimization AutomationReduce the cost and provide more capabilities and transparency for outsourcing portfolio optimization.Creating a Common Data Provider In Excel for All ProjectsThe objective is to create a middleware which will connect all projects and give a common place for all data output which could be accessed through an excel sheet.Pricing Portal ApplicationTo get rid of latency/slowness issue in the pricing portal application. Besides slowness issue, business users also had several high priority workflows/tasks that required automationOracle 19c ANA Upgrade Regression TestDigital transformation means leveraging current technologies in order to rework the..View All InsightsClient Testimonials  PreviousVery ReliableIf given one word to describe Gemini Solutions, I would say- RELIABLE. Such was the success of the project that I have continued to work with Gemini till date.Sudarshan SadanaChairman, Orion Holdings, DubaiExceptionalGemini Solutions has been our trusted IT partner for the past few years. They have seamlessly transitioned into our technology team and provided exceptional support.Ntezimana Mukiza CEO, Beico International USAGreat Work EnvironmentGemini Solutions is a professionally managed organization. Employee satisfaction levels are quite high as our alumnus are working there with great work-life balance.Surendra GroverDirector, NorthCap UniversityBest in DeliverabilityIt has been a pleasure working with Vishal and his employees at Gemini Solutions. I cannot thank them enough for helping us in smoothening and streamlining our IT processes at US Wide Financials Inc.Vibhu GroverPresident, US Wide Financial Inc. MO, USAVery ReliableIf given one word to describe Gemini Solutions, I would say- RELIABLE. Such was the success of the project that I have continued to work with Gemini till date.Sudarshan SadanaChairman, Orion Holdings, DubaiExceptionalGemini Solutions has been our trusted IT partner for the past few years. They have seamlessly transitioned into our technology team and provided exceptional support.Ntezimana Mukiza CEO, Beico International USAGreat Work EnvironmentGemini Solutions is a professionally managed organization. Employee satisfaction levels are quite high as our alumnus are working there with great work-life balance.Surendra GroverDirector, NorthCap UniversityBest in DeliverabilityIt has been a pleasure working with Vishal and his employees at Gemini Solutions. I cannot thank them enough for helping us in smoothening and streamlining our IT processes at US Wide Financials Inc.Vibhu GroverPresident, US Wide Financial Inc. MO, USAVery ReliableIf given one word to describe Gemini Solutions, I would say- RELIABLE. Such was the success of the project that I have continued to work with Gemini till date.Sudarshan SadanaChairman, Orion Holdings, DubaiExceptionalGemini Solutions has been our trusted IT partner for the past few years. They have seamlessly transitioned into our technology team and provided exceptional support.Ntezimana Mukiza CEO, Beico International USAGreat Work EnvironmentGemini Solutions is a professionally managed organization. Employee satisfaction levels are quite high as our alumnus are working there with great work-life balance.Surendra GroverDirector, NorthCap University Next 1234 Life at GeminiWhat really sets us apart is our nurturing and inclusive culture. We are a kaleidoscopic unit working towards one goal.Office LocationsMissouri1067 N Mason Road, Street 2, Saint Louis, Missouri 63141 [USA]NoidaAlphathum, Sector 90,Noida, Uttar Pradesh 201305 [INDIA]GurugramPlot No. 119, Udyog Vihar Phase-I, Sector-20,Gurugram, Haryana 122016 [INDIA]BangaloreUrbanVault HSR Layout 1515, 19th Main Rd,Bangalore, Karnataka 560034 [INDIA]Austin411 W Monroe StreetAustin, Texas 78704 [USA]Panchkula8th Floor, Anant Raj Techpark, IT Park Rd, Panchkula, Haryana 134109 [INDIA]HyderabadThe Hive – Corporate Capital, Financial District, Nanakramguda, Hyderabad 500032 [INDIA]Ontario255 Duncan Mill Rd #504North York, ON M3B 3H9 [CANADA]
PuneA-2010, Marvel Fuego, 2nd Floor, Magarpatta Road,
Hadapsar, Pune 411028 [INDIA]"
21,https://www.geminisolutions.com/services/managed-services,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\21_managed-services.html,"Managed ServicesWe at Gemini offer several management services and are able to combine our range of services to suit a diverse range of needs. Our dedicated and responsive Managed Services consistently deliver and respond to business needs with proactive support in an agile IT environment. Continuous IntegrationContinuous MonitoringContinuous TestingContinuous DevelopmentIncident ManagementData Mining & BIView Our WorkOur work page contains detailed case studies on all the key projects we have done so far. Have a look!View Case Studies Solutions We OfferModel Validation ServicesOur team of experts validates and verifies models and algorithms using industry-standard methodologies and techniques to ensure their accuracy and efficacy.Stress Testing and Historical RegressionsWe help firms comply with regulatory requirements and mitigate risk through stress testing and historical regression analysis.Algorithmic Trading AcceleratorsOur accelerators are designed to enhance trading performance, reduce latency, and improve market data management.Cutting-edge Technology for Faster ComputesWe offer the latest in high-performance computing technology to accelerate computations and optimize performance.Migration of Legacy Trade Floor ApplicationsOur team has extensive experience in migrating legacy trade floor applications to modern architectures, reducing costs and increasing efficiency.Data Vendor ManagementWe help firms manage their data vendors, ensuring the timely delivery of accurate data while reducing costs.End-to-End Financial Data EngineeringOur team provides end-to-end financial data engineering services, from sourcing and validation to storage and analysis.Advanced Investment Modeling and AnalyticsWe use advanced modelling and analytics techniques to help firms make data-driven investment decisions and optimize their portfolios.Risk AnalyticsOur team provides comprehensive risk analytics services, including scenario analysis, stress testing, and predictive modeling.Cloud-Native Applications Across the Trade Lifecycle We design and develop cloud-native applications to streamline trading workflows and improve operational efficiency.Customized Visualization and BIWe provide customized visualization and business intelligence solutions, enabling firms to gain insights and make better-informed decisions.Continuous Delivery PlatformsWe help firms build continuous delivery platforms and accelerate their automation capabilities, reducing time-to-market and improving efficiency.Technology StackProactive and Reactive Managed Services to Drive Business GrowthGemini Solutions provides end-to-end managed IT services that help organizations improve operational efficiency, reduce downtime, and enhance security. Our comprehensive IT solutions include remote monitoring and management, helpdesk support, network and security management, cloud management, and data backup and recovery services. With our proactive and reactive approach, we enable businesses to drive innovation and growth while ensuring maximum ROI on their IT investments.Contact UsGet all your questions answered by our team of experts.Connect With Our Experts!Featured InsightsCreating a Common Data Provider in Excel for All ProjectsThe objective is to create a middleware which will connect all projects and give a common place for all data output which could be accessed through an excel sheet.Pricing Portal ApplicationTo get rid of latency/slowness issue in the pricing portal application. Besides slowness issue, business users also had several high priority workflows/tasks that required automationOracle 19c ANA Upgrade Regression TestDigital transformation means leveraging current technologies in order to rework the.."
22,https://www.geminisolutions.com/blogs,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\22_blogs.html,"Our BlogsGet a glimpse of our company's ethos and values through our lively blogs.SubscribeAllTechnologyInfrastructureTechnologyJune 22, 2023FeaturedReaching New Heights: Appraised at Level 3 of ISACA's Capability Maturity Model IntegrationWe are thrilled to announce that Gemini has achieved an extraordinary milestone – our Software Development Division has been appraised at Level 3 of I...InfrastructureFebruary 17, 2023FeaturedTrendingMoU Signed with the NorthCap UniversityGemini Solutions is pleased to announce the signing of a Memorandum of Understanding (MoU) with the NorthCap University in Gurugram. The signing cerem...InfrastructureFebruary 17, 2023FeaturedMoU Signed with IIT RoparGemini Solutions has signed a Memorandum of Understanding (MoU) with the Indian Institute of Technology (IIT) Ropar to facilitate student development ...InfrastructureFebruary 17, 2023FeaturedMoU Signed with ChitkaraGemini signed a Memorandum of Understanding (MoU) with Chitkara University in Punjab to launch the Gemini Ambassador Programme. The signing ceremony t...February 15, 2023FeaturedCommunication ReloadedCommunication Reloaded, an event organized by Learning & Development team, has successfully concluded with the declaration of winners for its two exci...ManagementFebruary 15, 2023FeaturedElevate 1.0 Gem University's Elevate 1.0 training is a comprehensive personality development program that provides a wide range of benefits to employees. This int...Subscribe to Our BlogsJoin our community and never miss a blog post.Subscribe"
23,https://www.geminisolutions.com/technologies/core-development,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\23_core-development.html,"Core DevelopmentPower your digital transformation with our comprehensive core development services. From ideation to deployment, we offer end-to-end solutions that empower your business for success.OverviewBuilding applications planned for adaptability, security & high-performance.Development Projects Internal projectsClientsMigration projectsTeam MembersDesign ArchitectureDevelopmentQuality AssuranceSupport & Maintenance Design ArchitectureDevelopmentQuality AssuranceSupport & Maintenance Our ServicesMicroservicesMigration ProjectsSupport and MaintenanceAutomationAgile MethodologySecurity & Robust ArchitectureSolutions CoverageWeb Application DevelopmentSpring FrameworkStruts FrameworkHibernateORMMavenJSPServletRESTSOAPLooking for the Latest Technology Solutions?Talk With Our ExpertsTechnology StackTechnology StackCertifications and LearningEmployees with international level certifications for different technologies.SnowFlakeAirflowDBTAWSSQLScrumFeatured WorkOur expertise in technology, strategy, implementation and support has delivered remarkable business outcomes for our clients.View Case StudiesFeatured InsightsDive into our featured case studies to see how we've leveraged our skills and expertise to help our clients succeed.Make Data Useful for PMs and Research AnalystsThere are around 100-150 odd Carbon/Climate related ESG Metrics that are on-boarded via different Vendor sources by ESG Tech, some of them calculated internally, available at issuer level. These data points are very scattered, not very useful to PMs/Analysts in the raw format, or at the company/issuer level. PMs/Research analysts want to view/compare these Metrics at the portfolio level, or benchmark levelSupport for Applications in Dynamic Cloud AtmosphereManaging and supporting continuous delivery pipelines of critical applications on a managed platform.Setting Up AWS Serverless Lambda Infrastructure Along with Implementing Release Processes (CICD pipelines)Setting up AWS serverless lambda infrastructure along with implementing release processes (CICD pipelines)
To  automate all repetitive testing and deployment processes and setting up alert notifications after deployments."
24,https://www.geminisolutions.com/careers,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\24_careers.html,"Search for your dream jobHere at Gemini Solutions, we help people like you find a position that won’t feel like work.Apply NowEnter your full name *Enter your full name *Enter your email id *Enter your email id *Enter your mobile number *Enter your mobile number *Total Experience (in years) *Total Experience (in years) *CoverletterCoverletter Click to Upload * (pdf or doc file)SubmitFilter by LocationLoading...View ListPlease select a job to see details"
25,https://www.geminisolutions.com/t/privacy,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\25_privacy.html,About UsSolutionsTechnologiesGemUCareersContact 404Ooops!Page Not FoundThis Page doesn't exist or was removed! We suggest you to go back to HomeBack to Home
26,https://www.geminisolutions.com/services/data-science,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\26_data-science.html,"Data ScienceUnlock the power of your data with our expert Data Science services. Our team of experienced data scientists will help you gain insights, make data-driven decisions, and optimize your business processes through advanced analytics, machine learning, and automation. Let us transform your data into a strategic asset for your business success.Text Analytics & NLPPredictive AnalyticsOptimizationMachine LearningForecastingView Our WorkOur work page contains detailed case studies on all the key projects we have done so far. Have a look!View Case Studies Solutions We OfferDescriptive AnalyticsGain actionable insights and enhance your business intelligence by interpreting historical data with our descriptive analytics approach. Our team will evaluate anomalies, central tendency analysis, variance, and other key statistical moments to help you optimize your business value chain.Predictive Analytics Use predictive modeling to qualify leads, predict market demand, and manage risks to focus your efforts and investments where they'll get the best ROI. Our data science team will validate and fine-tune your model types, measure performance and confidence intervals, and provide you with the most from your modeled data.Prescription AnalyticsOur team provides solid evidence to support future actions and strategies through prescriptive analytics. Obtain summary insights from your modeled data and receive recommendations on how to act them, helping industries like finance, government, and healthcare where the cost of human error is high.Process Optimization & AutomationOptimize your workflows and processes cost-effectively with smart automation and machine learning algorithms. Benefit from enhanced controls, data management, and better decision-making with data science technologies. Our team will also help you measure and manage performance to reduce your time and budget resources.Technology StackProviding Advanced Analytics SolutionsWe offer end-to-end data science solutions to help businesses transform raw data into valuable insights. Our services include data exploration, predictive modeling, machine learning, and AI solutions to drive insights and innovation. Our team of data scientists, statisticians, and engineers is equipped with the latest tools and technologies to deliver cutting-edge analytics solutions that help businesses stay ahead in the competition.Contact UsGet all your questions answered by our team of experts.Connect With Our Experts!Featured InsightsPricing Portal ApplicationTo get rid of latency/slowness issue in the pricing portal application. Besides slowness issue, business users also had several high priority workflows/tasks that required automationOracle 19c ANA Upgrade Regression TestDigital transformation means leveraging current technologies in order to rework the..Portfolio Optimization AutomationReduce the cost and provide more capabilities and transparency for outsourcing portfolio optimization."
27,https://www.geminisolutions.com/privacy-and-policy,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\27_privacy-and-policy.html,"About usPrivacy PolicyGemini Solutions is an IT Consulting and Product Development firm. Our services provide clients with a flexibility to choose from an array of automation and application development solutions as well as giving them an option to choose from outsourcing, onshore or offshore engagement models. Gemini offers several management services and is able to combine our range of services to suit a diverse range of needs.
We cater to the diversified portfolio of clients across sectors such as banking & financial services, retail, healthcare, education and government sector. We are proud to say that we have a well-structured IT community that has been handpicked from the best colleges across India who keep abreast with today’s rapidly changing and ever-evolving technological advancements.
We strive to continuously provide customizable, affordable and quality products & services to our patrons through our creative & skilled teams who demonstrate an inherent agility towards projects.IntroductionGemini Solutions has procedures in place that support privacy objectives and protect non-public personal information and employee private data consistent with applicable state and federal regulations. Gemini Solutions' privacy objectives also aim to be consistent with applicable international statutes.
Scope:
Gemini Solutions is committed towards protecting the privacy of the data which is in accordance with its Privacy Policy. In order to meet its privacy goals, Gemini Solutions has implemented various company policies encompassing privacy and security. These include Gemini’s Security Program, Information Security policies and the company’s Code of Conduct and Ethics. Gemini Solutions also implements agreements with vendors, customers and employees that protect non-public information, including non-disclosure agreements, protective commercial agreements, and data sharing authorizations (such as “direction letters”). Gemini has implemented various administrative, technical, and physical safeguards to protect private data against anticipated threats and hazards, and unauthorized access.Security MeasuresGemini Solutions takes reasonable steps to retain only such vendors and service providers that are capable of maintaining appropriate security measures to protect non-public personal information. Such steps may include reference checks and using our internal audit and security teams to conduct onsite review of operations.Business Transaction with CustomersGemini Solutions from time to time receives/can access data from its customers (e.g., only for accessing the information with direct line via a Citrix connection) that contains information of the client elements, such as names, current shareholding, government-issued identifiers and operational reports from processes we are responsible to deliver. The terms and conditions applicable to each party’s responsibility with respect to such data are set forth in our commercial software licensing and services agreements, including terms relating to confidentiality, access authorization, technical safeguards, regulatory compliance, and loss management.Collection of Personal InformationGemini Solutions acquires employee private information in connection with performing the Human Resources function. All of this data is received when the employee is onboarded or as or when required. This information is included with job applications, employment eligibility forms, government personal data sheets, payroll instructions, and other employee forms; examples of this information include direct deposit account numbers, national insurance and names of emergency contact relatives, phone numbers, health reimbursement accounts, and benefits selections.
We also may occasionally receive information that could be considered medical in nature, although the primary communication channel for this data is between employees and our medical insurance providers and our benefits administrator service. Although an increasing amount of this data is electronic, much of this private information is still provided in paper form, which is stored in a locked records room. When collecting employee private information, Gemini Solutions provides notice and information to employees regarding the information being collected.Security of Information CollectedGemini Solutions takes appropriate measures to protect the Personal Data from loss, misuse, unauthorized access and disclosure. Through ISMS trainings and refresher course after 6 months we ensure that our employees understand the confidentiality of the data and that it is important to safeguard the information failing which Gemini Solutions reserves the right to take appropriate action against any employee who fails to adhere to the requisite standards of conduct.Notification of Changes to This PolicyThe management can change/alter this policy without any notice at its sole discretion at any point in time."
28,https://www.geminisolutions.com/benefits,C:\Users\sagar.panwar\Documents\projects\web_crawler\data\html_v2\28_benefits.html,"Amazing BenefitsAt Gemini, we believe in supporting our colleagues with comprehensive benefits that promote health, financial security, and peace of mind for themselves and their familiesBenefits for Full-Time EmployeesExperience a culture of care and support with our generous employee perks and the benefits.Engaging WorkplaceSkill DevelopmentHealth & WellnessLeave BenefitsRefer & EarnLifestyle BenefitsFinancial SupportTax Saving ComponentsRetirement BenefitsEngaging Workplace Annual Trip & Workplace CelebrationsThe annual trips are a great escape from the mundane routines and provide a platform to connect with different teams. Our yearly parties and team lunches provide the opportunity to relax and spend quality time with others.Work AnniversaryCelebrating our colleagues’ efforts & the progress they have made over the past years is what we cherish the most. Through exciting goodies and vouchers, we ensure their progress is acknowledged.Celebrating Beyond WorkCommemorating our colleagues’ special moments happening outside of the workplace. Be it marriage or birthday, we
feel privileged to be a part of these special events.Activity RoomTake a break from work and tap into your playful side with our lively activity room, featuring games, fitness equipment, and regular team-building events to foster camaraderie and fun!ClubsExperience a vibrant and dynamic workplace culture with our diverse range of employee clubs. From cultural celebrations to tech innovation and adventure, there's something for everyone to explore and enjoy.Xbox RoomWhether you're a casual gamer or a die-hard competitor, our fully-equipped gaming room offers the perfect space to unwind and connect with colleagues over your favorite games.Skill DevelopmentGem UniversityOur online self-learning programs, classroom learnings, and certification programs ranging from the beginner to the advanced level provide the ultimate learning experience.Company Sponsored Certification ProgramBe itself-paced learning, nano videos, or webinars, we always focus on ensuring that learning never stops. In this regard, any certification our colleague completes is reimbursed by the company.Health & Wellness BenefitsPracto Wellness PlanA wellness plan for our colleagues and their families in collaboration with Practo providing the below services:

Instant video/audio/chat consultation with a qualified specialist doctor across 23 specialties including Psychological Counselling. 7-day follow-up consultation window with the same doctor through the chat medium post initial consultation.
Medicine delivery at home with a flat 20% discount applicable on every order (pay per use)
Lab tests and health check-ups (Home sample collection) with a flat 20% discount applicable on each booking (pay per use)
Dedicated concierge service
Medical InsuranceThe company provides the medical insurance coverage of single colleague & Married colleague (covering self, spouse and two dependent children). In case parents are to be enrolled, the premium for the same has to be borne by the colleague.Wellness ProgramsOur host of wellness programs ranging from zumba, yoga, one-on-one consultation and assistance programs conducted throughout the year focus on both the mental and physical well-being of our colleagues.Food FacilityWe have an in-house food facility providing a variety of wholesome food options. Our experienced chefs create balanced meals with fresh, locally-sourced ingredients to keep you energized and nourished throughout the day.Leave BenefitsLeaveWe prioritize the well-being of our colleagues by offering a comprehensive range of time-away programs. This includes paid time off, as well as leave for new parents to spend quality time with their newborns. Our leave plans are as follows:

Privilege Leave
Casual Leave
Sick Leave
Maternity Leave
Paternity Leave
Covid Leave
Bereavement Leave
Refer & EarnRefer & Earn PolicyWe are growing rapidly and want everyone to be part of this growth, hence welcome recommendations from our existing colleagues. If their recommended candidate is hired and stays with the organization for a stipulated time duration, then the colleague is provided with a referral bonus. Also, we appreciate recommendations from our prospective joiners. In case the candidate recommended by them joins us, then they are also eligible for the referral bonus as per our referral policy.Lifestyle BenefitsWork from HomeOur work from home policy ensures working from home is beneficial for both our colleagues and the organization. The
policy is applicable to everyone who prefers working from home at the discretion of their reporting managers.Late Night Shift AllowanceOne is entitled to an additional amount for working in the late-night shift. The allowance is paid on a quarterly basis
through the regular payroll and is subject to income tax deductions.Compensatory OffWe understand the value of your time. That's why we offer compensatory off for working on weekly-offs or holidays, to ensure your hard work is duly recognized and you get the time to recharge.Casual Wear Policy The 4-days casual wear policy take care of our colleagues’ comfort leading to a more productive workplace.Financial SupportSalary AdvanceTo meet financial expenses in case of emergency, a salary advance up to one-month gross salary can be availed.Loan AdvanceOption to avail both personal and medical loan is there, provided certain conditions are fulfilled.Tax Saving ComponentsLeave Travel AllowanceLeave Travel Allowance can be claimed by a colleague twice in a block of four calendar years. The maximum limit for claiming LTA is as per the company norms.National Pension SystemSubscribers can contribute regularly to a pension account during their working life. On retirement, they can withdraw a part of the corpus in a lump sum and use the remaining corpus to buy an annuity to secure a regular income after retirement.Paytm Food WalletA non-taxable component that caters to making any payment against food purchases. The amount is credited to your Paytm food wallet and deducted from the special allowance component of CTC.Child Education AllowanceTax exemption per child up to a maximum of 2 children.Books & PeriodicalsTax exemption on submission of bills of subscribed books & periodicals.Telephone & Internet ReimbursementTax exemption is granted on submission of telephone and internet bills.Retirement BenefitsGratuityColleagues after 5 years of continuous service with the company will be eligible for a payment equivalent of 15 days basic salary for every year of completed service on:

Retirement
Resignation/termination of services
Death or permanent disablement due to accident or disease (in such cases the minimum service of five years is not required
Provident FundCompany contribution of 12% of basic salary towards provident fund."
